,label,review
5831,0,tasteless swarma worst ever swarma price high
5832,1,proud youth brother thumbsup
5833,0,valo lage nai pizza ta purai faul chilo french fry purai lose
5834,0,aw fast food cafe l like
5835,1,testy food space aktu kom environment valo
5836,1,best resturent like fvrt resturent plz chck
5837,1,awesome
5839,0,poor service
5840,1,obosheshey akta bhalo spot amader deshey soru hoiloa
5841,0,good acceptable
5843,1,always fresh aim serve u best food motive create brand business
5845,0,upon time best dhaka service food quality poor oil masala used much taste si poor
5846,0,poor experience thinking profit customer satisfaction brand name sooo poor quality
5847,1,undobtfully testy brand boy served floor seemed owner service worst ever unsmart mannered
5848,0,extreamly hopeless eating branch kuala lampur food hv soil taste n flovor n word environment like bhater dokan slam beside railway station bd surprise charge rm food good restaurant kualalampur u finished meal within rm trying even buffet hopeless n nvr wanna stop star kabab unlikely
5849,1,one beautiful place middle point hazrat shahali mazar gabtoli bus tarminal place near two walton plaza walton biggest service center dhaka singer plus bestbuy vision imporiam symphony datchbangla bank first track prime university selina general hospital seltech bithika project biggest project dhaka many project r ongoing floor area r square foot per floor storied bulging detail please contact shohel
5850,1,food awesome best biriyani also reasonable price however great environment bad service waiter always bit lousy take tip return decreasing price least say thats good thing maybe food great
5851,0,wanted khashir kacchi nd packed morog polao nd charged kacchis price
5852,1,super food delicious
5853,1,awesome service nice kind restaurant food quality better restaurant
5854,1,fvrt rstrnt dhka
5855,1,various type food like leg roast kacchi biriyani chicken kabab tikka kabab available food testy much costly oh forget try leg roast nun bread
5856,0,disappointing
5857,1,awesome undoubtedly food quality service also better place whenever come dhaka atleast awesome
5858,1,since du batch foundation organizing programme eid reunion get together iftar mahfil etc enjoyed always food tasty delicious never miss enjoy kind food star kabab restaurant
5859,0,aweful cousin got sick improve food quality
5860,0,worst
5861,1,yaaa love place lot different dis taste good
5862,1,wow
5863,1,hello nice restaurant
5864,0,unhealthy expensive kacchi biriyani good anymore
5865,1,lov
5866,0,pocha khabar eto nimno maner khaber r kokhono khaini ami kono star dite chaini kintu upay nai ekta ontoto ditei hobe
5867,0,aksomoy pagol chilam ekhon waiter gular bhab ar tader behave dekhle mone hoy ami jail khaite ashchi
5869,1,excellent onk somoy wait koresi bosar jonno sob booking
5872,0,want kabab tikka seif ami vhalo kabab tkka banate pari giril chicken purte mix korte pari shorma banate pari
5874,0,food er quality r quality faltu kre felce r waiter gula ta jomidar behaviour onk khrp jno oder oi khane tk diye khai nh free te khai emn vab nei waiter gular jonno aro din din khrp hoye jacche star kabab
5877,1,hm onek moja onek mojai happy time khabo abar
5878,1,abir sarkar love bhaluka mymensingh dhaka bangladesh
5879,0,banijoo mela te ja shuru korsen bill nia aro kom grade deageley tai ditam
5880,1,good food good service loved
5881,0,poor food quality cheap seating arrangement
5882,0,think luv relishon teke frnd ship valo coz luv relishon s hoiye jate pare gd frnd ship kokono s hobe na br gd frnd forever
5883,1,excellent place nice food love
5884,1,one word joss
5885,1,amazing mouth watering food also totally within budget uncle aunty best host simply best interior design impress
5886,1,one awesome place ever visit tried fried ice cream taste mindblowing
5887,1,yes tel true come back
5888,1,lovely people awesome food love burger
5889,1,awesome taste hygiene le price
5891,1,love burger burger khabo shudhu burger sultan thekei
5893,1,visited many time button rouge best buffet dhaka ever seen desert item tasty specially gellipe food rich also excellent outside natural view thanks button rouge
5894,0,common menu cooking quality poor suggest reduce menu improve quality taste food
5895,0,taste verity item even near total waste money used fav place
5896,0,going anymore food quality already bad recently saw tv filthy indifferent prevent know person going
5897,0,dusguistingly filthy poor space see filth scattered around god know last time even cleaned air conditioning unit quite dirty food awful buffet counter empty refilled even though drawn attention manager artificial glass water fall stained fungus definitely place used visit frequently used live bangladesh decade earlier recommend place
5898,0,food bad bathroom washroom yucky dear authority please something
5899,0,worst food ever people even deserve one star tasteless food restaurant full insect maintain quality please close restaurant
5900,0,worst restaurent poor clean cool ac working well dirty environment
5901,0,went high expectation heard name lot food quality really poor heard item chef special item good rest bad
5902,1,attend birthday invitation baton rouge restaurant food tasty
5903,1,hi p new toiece love egg
5904,1,decent place
5905,0,place crowded extremely noisy divided place part event buffet dinner going one roof food average going back ever
5906,1,good place family party
5907,1,fantastic food service tonight special thanks mr arif mr kamrul hopefully make
5908,0,selling unhealthy rotten food one visit restaurant
5909,1,food quality good tasty food
5910,1,always love restaurant dish tasty reasonable cost
5911,0,service worst food tasty hand crowd uff unbearable
5912,0,disgusting food went today lunch came back upset stomach still throwing like crazy place need shut
5913,0,poor quality insufficient availability food also sub standard service really disappointed dining
5914,1,fantastuc
5915,1,loving
5916,1,good
5917,1,number item increase food delicious satisfied tastiness
5918,0,poor quality food
5919,0,totally wastage money worst taste food service quality also bad never visit
5920,1,yummy food love decor
5921,1,item buffet amazing loved desert
5922,1,best
5923,0,ignore
5924,0,substandard food lousy service shabby decor overpriced
5925,1,food great lot item fav
5926,0,food taste poor
5927,0,arrogant year experience professional
5928,1,today arrange programme resturent good management loved
5929,1,family also liked ur buffet item also like
5930,1,amazing restaurant buffet love much
